Store	Date	foot_traffic	visitor	customer	Transaction	sale
Store 4	2017-09-15	14254	3294	942	110	103620
Store 4	2017-09-16	15277	3231	554	82	45428
Store 4	2017-09-17	15041	2974	302	93	28086
Store 4	2017-09-18	12597	2687	276	129	35604
Store 4	2017-09-19	15931	2513	675	93	62775
Store 4	2017-09-20	13430	2854	401	98	39298
Store 4	2017-09-21	14949	2079	434	75	32550
Store 4	2017-09-22	13655	2541	661	106	70066
Store 4	2017-09-23	10733	2528	383	99	37917
Store 4	2017-09-24	12633	2401	466	112	52192
Store 4	2017-09-25	16933	3735	685	123	84255
Store 4	2017-09-26	18878	4055	1202	79	94958
Store 4	2017-09-27	15393	1955	422	108	45576
Store 4	2017-09-28	14400	2387	613	134	82142
Store 4	2017-09-29	16668	2283	569	123	69987
Store 4	2017-09-30	15328	1945	205	118	24190
Store 4	2017-10-01	14272	2378	568	105	59640
Store 4	2017-10-02	15452	3614	732	110	80520
Store 4	2017-10-03	15848	2467	335	122	40870
Store 4	2017-10-04	11995	1246	361	96	34656
Store 4	2017-10-05	16385	4066	735	76	55860
Store 4	2017-10-06	14590	2134	417	84	35028
Store 4	2017-10-07	10296	1905	333	100	33300
Store 4	2017-10-08	14615	2755	817	86	70262
Store 4	2017-10-09	16624	3634	607	77	46739
Store 4	2017-10-10	14464	1995	516	119	61404
Store 4	2017-10-11	17391	2101	590	123	72570
Store 4	2017-10-12	17545	2384	426	110	46860
Store 4	2017-10-13	20448	4643	1162	105	122010
Store 4	2017-10-14	13854	1739	521	126	65646
Store 4	2017-10-15	19488	3123	564	111	62604
Store 4	2017-10-16	11937	2782	513	134	68742
Store 4	2017-10-17	12269	2375	575	101	58075
Store 4	2017-10-18	14512	2197	615	99	60885
Store 4	2017-10-19	11227	2274	664	105	69720
Store 4	2017-10-20	17196	2562	257	119	30583
Store 4	2017-10-21	11893	2315	664	126	83664
Store 4	2017-10-22	13761	2105	628	131	82268
Store 4	2017-10-23	10389	1389	249	129	32121
Store 4	2017-10-24	22058	3672	1007	100	100700
Store 4	2017-10-25	14269	3389	889	85	75565
Store 4	2017-10-26	13686	3089	485	121	58685
Store 4	2017-10-27	17595	4183	1199	88	105512
Store 4	2017-10-28	16182	2732	470	124	58280
Store 4	2017-10-29	13555	2872	679	95	64505
Store 4	2017-10-30	13746	2108	470	122	57340
Store 4	2017-10-31	13947	1462	271	106	28726
Store 4	2017-11-01	7123	1035	169	123	20787
Store 4	2017-11-02	10509	1656	425	87	36975
Store 4	2017-11-03	12274	1465	268	112	30016
Store 4	2017-11-04	13602	3003	396	90	35640
Store 4	2017-11-05	17682	3495	394	116	45704
Store 4	2017-11-06	12590	2217	241	112	26992
Store 4	2017-11-07	9377	980	113	98	11074
Store 4	2017-11-08	14476	3508	424	136	57664
Store 4	2017-11-09	13936	3030	743	123	91389
Store 4	2017-11-10	14791	3580	862	103	88786
Store 4	2017-11-11	15155	3615	937	107	100259
Store 4	2017-11-12	10783	1080	229	108	24732
Store 4	2017-11-13	15575	1710	295	111	32745
Store 4	2017-11-14	14466	2605	550	96	52800
Store 4	2017-11-15	9615	2189	532	109	57988
Store 4	2017-11-16	16687	3678	903	133	120099
Store 4	2017-11-17	12381	1951	273	102	27846
Store 4	2017-11-18	17478	3307	505	131	66155
Store 4	2017-11-19	13802	3326	684	125	85500
Store 4	2017-11-20	15441	2755	817	109	89053
Store 4	2017-11-21	20190	3160	718	126	90468
Store 4	2017-11-22	13438	2716	596	98	58408
Store 4	2017-11-23	13463	3347	909	91	82719
Store 4	2017-11-24	12897	2737	478	105	50190
Store 4	2017-11-25	16551	2232	267	100	26700
Store 4	2017-11-26	14256	2552	687	109	74883
Store 4	2017-11-27	17734	3710	937	119	111503
Store 4	2017-11-28	18708	2064	227	87	19749
Store 4	2017-11-29	18482	2487	661	120	79320
Store 4	2017-11-30	19457	4256	1074	88	94512
Store 4	2017-12-01	11339	1581	464	134	62176
Store 4	2017-12-02	11396	2570	759	93	70587
Store 4	2017-12-03	15716	2949	872	99	86328
Store 4	2017-12-04	17426	1749	208	131	27248
Store 4	2017-12-05	10863	1850	408	120	48960
Store 4	2017-12-06	12128	2074	435	94	40890
Store 4	2017-12-07	16695	2036	321	107	34347
Store 4	2017-12-08	15890	3863	491	96	47136
Store 4	2017-12-09	16349	1839	221	112	24752
Store 4	2017-12-10	12316	2878	428	91	38948
Store 4	2017-12-11	13323	2682	625	131	81875
Store 4	2017-12-12	16479	3846	554	103	57062
Store 4	2017-12-13	18257	3854	834	127	105918
Store 4	2017-12-14	22399	2477	727	102	74154
Store 4	2017-12-15	15400	2098	510	102	52020
Store 4	2017-12-16	17705	2616	397	118	46846
Store 4	2017-12-17	8224	896	238	106	25228
Store 4	2017-12-18	9497	1003	153	96	14688
Store 4	2017-12-19	14719	2641	529	106	56074
Store 4	2017-12-20	12796	2021	412	131	53972
Store 4	2017-12-21	13461	1600	291	84	24444
Store 4	2017-12-22	12201	2128	559	116	64844
Store 4	2017-12-23	15024	2518	673	129	86817
Store 4	2017-12-24	10551	1281	217	90	19530
Store 4	2017-12-25	14474	1733	450	107	48150
Store 4	2017-12-26	18939	3405	534	119	63546
Store 4	2017-12-27	13774	2371	373	117	43641
Store 4	2017-12-28	14624	1743	390	78	30420
Store 4	2017-12-29	17221	3952	629	108	67932
Store 4	2017-12-30	14592	1736	295	119	35105
Store 4	2017-12-31	18626	4620	789	106	83634
Store 4	2018-01-01	17255	2305	259	123	31857
Store 4	2018-01-02	13207	2374	695	99	68805
Store 4	2018-01-03	17082	3707	379	97	36763
Store 4	2018-01-04	19825	2546	437	115	50255
Store 4	2018-01-05	15206	1660	274	128	35072
Store 4	2018-01-06	12724	2316	511	101	51611
Store 4	2018-01-07	17104	3873	864	117	101088
Store 4	2018-01-08	13838	1739	374	117	43758
Store 4	2018-01-09	12975	1755	424	136	57664
Store 4	2018-01-10	15723	2069	490	109	53410
Store 4	2018-01-11	7144	1278	223	114	25422
Store 4	2018-01-12	16452	3695	486	108	52488
Store 4	2018-01-13	10034	1043	179	88	15752
Store 4	2018-01-14	12052	2950	659	105	69195
Store 4	2018-01-15	15679	1848	444	98	43512
Store 4	2018-01-16	11039	1786	205	112	22960
Store 4	2018-01-17	16258	1891	496	94	46624
Store 4	2018-01-18	14861	2755	816	103	84048
Store 4	2018-01-19	7819	1795	209	106	22154
Store 4	2018-01-20	12373	2108	301	137	41237
Store 4	2018-01-21	8625	1740	277	110	30470
Store 4	2018-01-22	14660	2790	764	96	73344
Store 4	2018-01-23	16030	3602	523	110	57530
Store 4	2018-01-24	10481	1253	272	100	27200
Store 4	2018-01-25	11388	2601	309	120	37080
Store 4	2018-01-26	15027	2204	611	112	68432
Store 4	2018-01-27	13163	1735	468	103	48204
Store 4	2018-01-28	13611	2549	581	104	60424
Store 4	2018-01-29	18126	2165	258	136	35088
Store 4	2018-01-30	13509	3340	887	115	102005
Store 4	2018-01-31	15301	2627	584	122	71248
Store 4	2018-02-01	15765	2351	548	122	66856
Store 4	2018-02-02	14065	1955	463	106	49078
Store 4	2018-02-03	15275	2088	248	100	24800
Store 4	2018-02-04	8807	1129	334	105	35070
Store 4	2018-02-05	13950	2322	578	102	58956
Store 4	2018-02-06	16224	2754	350	125	43750
Store 4	2018-02-07	8545	968	224	107	23968
Store 4	2018-02-08	15819	3015	844	97	81868
Store 4	2018-02-09	8897	1144	332	105	34860
Store 4	2018-02-10	17092	2315	658	138	90804
Store 4	2018-02-11	19581	4257	696	96	66816
Store 4	2018-02-12	15177	2908	870	131	113970
Store 4	2018-02-13	11055	2288	424	103	43672
Store 4	2018-02-14	12999	2511	367	104	38168
Store 4	2018-02-15	15239	1917	504	95	47880
Store 4	2018-02-16	16308	3137	906	98	88788
Store 4	2018-02-17	20221	4438	559	108	60372
Store 4	2018-02-18	15360	2123	593	89	52777
Store 4	2018-02-19	15283	1626	459	86	39474
Store 4	2018-02-20	13203	1466	176	95	16720
Store 4	2018-02-21	16544	3842	1008	101	101808
Store 4	2018-02-22	11832	2200	343	115	39445
Store 4	2018-02-23	15676	3479	906	109	98754
Store 4	2018-02-24	14320	1495	419	128	53632
Store 4	2018-02-25	13568	2329	589	112	65968
Store 4	2018-02-26	14713	2721	764	71	54244
Store 4	2018-02-27	13270	1350	321	126	40446
Store 4	2018-02-28	19716	2805	552	115	63480
Store 4	2018-03-01	13986	3082	399	120	47880
Store 4	2018-03-02	16605	1854	415	102	42330
Store 4	2018-03-03	14029	2000	569	94	53486
Store 4	2018-03-04	14922	2154	495	111	54945
Store 4	2018-03-05	14580	2475	456	102	46512
Store 4	2018-03-06	12222	1683	194	92	17848
Store 4	2018-03-07	12270	1758	388	117	45396
Store 4	2018-03-08	14865	3232	814	109	88726
Store 4	2018-03-09	18798	2381	510	114	58140
Store 4	2018-03-10	13336	2752	531	117	62127
Store 4	2018-03-11	16905	3384	474	123	58302
Store 4	2018-03-12	10034	2191	407	139	56573
Store 4	2018-03-13	9932	1005	117	99	11583
Store 4	2018-03-14	14709	3430	615	97	59655
Store 4	2018-03-15	19232	2107	361	120	43320
Store 4	2018-03-16	15418	2325	401	123	49323
Store 4	2018-03-17	17826	3909	499	111	55389
Store 4	2018-03-18	17866	3997	602	137	82474
Store 4	2018-03-19	16470	3246	326	119	38794
Store 4	2018-03-20	18477	4023	1176	133	156408
Store 4	2018-03-21	13060	3093	479	96	45984
Store 4	2018-03-22	18740	3362	570	98	55860
Store 4	2018-03-23	20441	3680	934	112	104608
Store 4	2018-03-24	17197	2557	720	105	75600
Store 4	2018-03-25	15499	1708	420	114	47880
Store 4	2018-03-26	19700	2855	475	122	57950
Store 4	2018-03-27	15473	2080	405	116	46980
Store 4	2018-03-28	17947	2588	669	106	70914
Store 4	2018-03-29	18980	4014	679	105	71295
Store 4	2018-03-30	18922	3526	610	112	68320
Store 4	2018-03-31	11898	2012	231	112	25872
Store 4	2018-04-01	12955	1825	504	113	56952
Store 4	2018-04-02	10620	1158	240	88	21120
Store 4	2018-04-03	14184	2957	609	88	53592
Store 4	2018-04-04	20340	2280	664	90	59760
Store 4	2018-04-05	16944	2254	266	105	27930
Store 4	2018-04-06	15135	3093	523	99	51777
Store 4	2018-04-07	16005	2682	771	97	74787
Store 4	2018-04-08	21825	2490	703	85	59755
Store 4	2018-04-09	15564	3824	1087	106	115222
Store 4	2018-04-10	21123	2389	433	106	45898
Store 4	2018-04-11	11916	2243	277	100	27700
Store 4	2018-04-12	17492	4285	590	124	73160
Store 4	2018-04-13	18158	4223	1072	95	101840
Store 4	2018-04-14	14441	3025	331	90	29790
Store 4	2018-04-15	17683	3687	552	112	61824
Store 4	2018-04-16	16362	2885	396	102	40392
Store 4	2018-04-17	15360	3470	518	110	56980
Store 4	2018-04-18	17164	3578	691	116	80156
Store 4	2018-04-19	13437	2763	662	116	76792
Store 4	2018-04-20	15065	2142	389	134	52126
Store 4	2018-04-21	11371	1167	328	112	36736
Store 4	2018-04-22	13422	2223	610	101	61610
Store 4	2018-04-23	12944	2037	427	109	46543
Store 4	2018-04-24	15870	3072	441	90	39690
Store 4	2018-04-25	17370	3028	370	123	45510
Store 4	2018-04-26	13638	2403	563	130	73190
Store 4	2018-04-27	12877	3128	427	92	39284
Store 4	2018-04-28	14711	2292	329	124	40796
Store 4	2018-04-29	11113	1475	418	107	44726
Store 4	2018-04-30	13460	2012	418	93	38874
Store 4	2018-05-01	11705	2833	329	113	37177
Store 4	2018-05-02	12138	2160	256	121	30976
Store 4	2018-05-03	13532	2611	488	103	50264
Store 4	2018-05-04	11451	1229	181	104	18824
Store 4	2018-05-05	22177	4756	1171	115	134665
Store 4	2018-05-06	10568	1707	305	121	36905
Store 4	2018-05-07	12538	3124	731	106	77486
Store 4	2018-05-08	18674	2526	523	107	55961
Store 4	2018-05-09	12449	1341	162	87	14094
Store 4	2018-05-10	16297	3753	927	103	95481
Store 4	2018-05-11	16144	1980	388	77	29876
Store 4	2018-05-12	16428	2724	559	137	76583
Store 4	2018-05-13	14511	1462	345	106	36570
Store 4	2018-05-14	13008	2237	290	128	37120
Store 4	2018-05-15	16927	1854	189	137	25893
Store 4	2018-05-16	16601	3231	548	109	59732
Store 4	2018-05-17	10795	2674	396	82	32472
Store 4	2018-05-18	14780	2714	460	100	46000
Store 4	2018-05-19	19420	3413	518	138	71484
Store 4	2018-05-20	14821	3383	906	112	101472
Store 4	2018-05-21	15817	1738	364	124	45136
Store 4	2018-05-22	11279	1309	278	106	29468
Store 4	2018-05-23	19308	3504	396	108	42768
Store 4	2018-05-24	13842	1703	351	97	34047
Store 4	2018-05-25	13506	1772	490	97	47530
Store 4	2018-05-26	12472	1539	350	100	35000
Store 4	2018-05-27	15506	2999	750	134	100500
Store 4	2018-05-28	14525	2143	221	134	29614
Store 4	2018-05-29	12006	1553	415	137	56855
Store 4	2018-05-30	9092	965	192	122	23424
Store 4	2018-05-31	15554	2609	644	93	59892
Store 4	2018-06-01	12189	2453	571	98	55958
Store 4	2018-06-02	14136	2082	565	143	80795
Store 4	2018-06-03	13424	3308	991	110	109010
Store 4	2018-06-04	16316	2191	350	111	38850
Store 4	2018-06-05	18098	2327	263	102	26826
Store 4	2018-06-06	11313	2473	485	141	68385
Store 4	2018-06-07	18406	2505	668	106	70808
Store 4	2018-06-08	18560	3182	348	114	39672
Store 4	2018-06-09	10676	1721	407	91	37037
Store 4	2018-06-10	17059	2194	302	112	33824
Store 4	2018-06-11	15297	2693	312	116	36192
Store 4	2018-06-12	15394	2038	451	117	52767
Store 4	2018-06-13	21294	4718	1382	132	182424
Store 5	2016-01-01	14425	2078	418	118	49324
Store 5	2016-01-02	12792	1556	320	95	30400
Store 5	2016-01-03	10304	2285	600	82	49200
Store 5	2016-01-04	12338	1547	184	103	18952
Store 5	2016-01-05	11121	2051	269	75	20175
Store 5	2016-01-06	11213	1691	324	76	24624
Store 5	2016-01-07	10535	1229	319	94	29986
Store 5	2016-01-08	13930	3142	728	79	57512
Store 5	2016-01-09	13907	2757	663	62	41106
Store 5	2016-01-10	13428	2318	437	84	36708
Store 5	2016-01-11	12949	2371	410	102	41820
Store 5	2016-01-12	11563	1277	149	101	15049
Store 5	2016-01-13	11727	1230	349	86	30014
Store 5	2016-01-14	12751	2922	480	78	37440
Store 5	2016-01-15	10691	1891	448	100	44800
Store 5	2016-01-16	13096	1877	303	65	19695
Store 5	2016-01-17	12043	2047	411	72	29592
Store 5	2016-01-18	13145	1665	425	101	42925
Store 5	2016-01-19	9580	2374	373	102	38046
Store 5	2016-01-20	11311	1881	401	104	41704
Store 5	2016-01-21	11122	1729	404	63	25452
Store 5	2016-01-22	9901	1287	193	78	15054
Store 5	2016-01-23	9900	1286	257	89	22873
Store 5	2016-01-24	10576	1446	395	94	37130
Store 5	2016-01-25	15038	3518	623	115	71645
Store 5	2016-01-26	11882	2539	321	107	34347
Store 5	2016-01-27	13744	1407	259	126	32634
Store 5	2016-01-28	13198	2400	593	71	42103
Store 5	2016-01-29	9367	1054	291	101	29391
Store 5	2016-01-30	13412	2361	444	118	52392
Store 5	2016-01-31	14050	1818	330	92	30360
Store 5	2016-02-01	10552	1521	432	91	39312
Store 5	2016-02-02	11287	2040	374	112	41888
Store 5	2016-02-03	12436	1791	379	89	33731
Store 5	2016-02-04	14709	3049	686	89	61054
Store 5	2016-02-05	14273	2075	420	111	46620
Store 5	2016-02-06	7936	896	248	93	23064
Store 5	2016-02-07	14688	3004	829	89	73781
Store 5	2016-02-08	13368	2015	251	79	19829
Store 5	2016-02-09	12409	2427	411	75	30825
Store 5	2016-02-10	9694	1556	275	106	29150
Store 5	2016-02-11	9602	2300	317	92	29164
Store 5	2016-02-12	11192	1710	379	92	34868
Store 5	2016-02-13	14066	2443	398	84	33432
Store 5	2016-02-14	12823	1429	379	91	34489
Store 5	2016-02-15	11891	1729	341	86	29326
Store 5	2016-02-16	12538	2791	722	75	54150
Store 5	2016-02-17	11609	2489	490	90	44100
Store 5	2016-02-18	9174	2113	231	87	20097
Store 5	2016-02-19	10114	1308	316	70	22120
Store 5	2016-02-20	13511	2683	481	77	37037
Store 5	2016-02-21	13130	2786	485	106	51410
Store 5	2016-02-22	13231	2664	652	66	43032
Store 5	2016-02-23	9401	2068	609	104	63336
Store 5	2016-02-24	11678	1373	348	90	31320
Store 5	2016-02-25	12714	2224	516	85	43860
Store 5	2016-02-26	10222	1656	182	81	14742
Store 5	2016-02-27	13928	2454	256	67	17152
Store 5	2016-02-28	16314	3717	884	99	87516
Store 5	2016-02-29	12653	2332	352	91	32032
Store 5	2016-03-01	14620	2181	587	88	51656
Store 5	2016-03-02	10688	2626	546	75	40950
Store 5	2016-03-03	10663	1282	347	95	32965
Store 5	2016-03-04	8157	1810	445	89	39605
Store 5	2016-03-05	13024	1881	295	93	27435
Store 5	2016-03-06	15461	2862	552	92	50784
Store 5	2016-03-07	13600	1870	539	83	44737
Store 5	2016-03-08	13419	2029	295	85	25075
Store 5	2016-03-09	11310	1333	210	93	19530
Store 5	2016-03-10	10692	2667	437	88	38456
Store 5	2016-03-11	12037	2558	742	96	71232
Store 5	2016-03-12	12752	2240	617	78	48126
Store 5	2016-03-13	12737	3132	690	92	63480
Store 5	2016-03-14	14745	1564	286	89	25454
Store 5	2016-03-15	12365	2307	634	85	53890
Store 5	2016-03-16	13920	1594	282	69	19458
Store 5	2016-03-17	12058	2227	262	104	27248
Store 5	2016-03-18	13630	3376	764	101	77164
Store 5	2016-03-19	16655	3143	781	81	63261
Store 5	2016-03-20	11778	2492	487	119	57953
Store 5	2016-03-21	12023	2531	625	109	68125
Store 5	2016-03-22	11694	2099	436	92	40112
Store 5	2016-03-23	15012	2333	683	95	64885
Store 5	2016-03-24	15358	1838	443	58	25694
Store 5	2016-03-25	7846	1521	414	77	31878
Store 5	2016-03-26	16097	2385	469	108	50652
Store 5	2016-03-27	14317	1811	382	105	40110
Store 5	2016-03-28	17286	2558	537	48	25776
Store 5	2016-03-29	12281	1992	410	97	39770
Store 5	2016-03-30	10602	1584	314	89	27946
Store 5	2016-03-31	13812	3153	698	81	56538
Store 5	2016-04-01	13581	1371	195	87	16965
Store 5	2016-04-02	9930	1091	181	95	17195
Store 5	2016-04-03	11242	1419	359	79	28361
Store 5	2016-04-04	13510	2778	712	91	64792
Store 5	2016-04-05	11945	1779	361	110	39710
Store 5	2016-04-06	12201	2788	522	96	50112
Store 5	2016-04-07	16230	3880	705	61	43005
Store 5	2016-04-08	11683	2155	480	90	43200
Store 5	2016-04-09	13334	2466	447	94	42018
Store 5	2016-04-10	9828	2230	359	88	31592
Store 5	2016-04-11	12285	1753	192	95	18240
Store 5	2016-04-12	10332	1432	345	90	31050
Store 5	2016-04-13	12907	2598	705	51	35955
Store 5	2016-04-14	12721	3101	600	99	59400
Store 5	2016-04-15	10985	2465	420	78	32760
Store 5	2016-04-16	13556	1499	383	72	27576
Store 5	2016-04-17	13110	2562	722	107	77254
Store 5	2016-04-18	11478	2316	340	79	26860
Store 5	2016-04-19	10222	1504	393	97	38121
Store 5	2016-04-20	15827	3588	844	92	77648
Store 5	2016-04-21	15513	1985	458	88	40304
Store 5	2016-04-22	9971	1688	299	97	29003
Store 5	2016-04-23	7517	946	199	54	10746
Store 5	2016-04-24	13959	3441	1030	105	108150
Store 5	2016-04-25	16841	3426	871	110	95810
Store 5	2016-04-26	11185	2437	655	71	46505
Store 5	2016-04-27	8881	1540	224	87	19488
Store 5	2016-04-28	9351	2247	461	82	37802
Store 5	2016-04-29	10382	1689	175	86	15050
Store 5	2016-04-30	10215	1624	219	89	19491
Store 5	2016-05-01	13770	2059	461	77	35497
Store 5	2016-05-02	10286	1121	321	96	30816
Store 5	2016-05-03	10785	1513	394	108	42552
Store 5	2016-05-04	15424	2537	493	79	38947
Store 5	2016-05-05	11745	1784	492	67	32964
Store 5	2016-05-06	12298	2126	533	83	44239
Store 5	2016-05-07	11357	1779	333	95	31635
Store 5	2016-05-08	17620	2710	336	75	25200
Store 5	2016-05-09	9921	2423	293	78	22854
Store 5	2016-05-10	9958	1391	187	114	21318
Store 5	2016-05-11	9210	1179	265	110	29150
Store 5	2016-05-12	14312	2259	404	97	39188
Store 5	2016-05-13	10098	2497	714	125	89250
Store 5	2016-05-14	11981	2899	373	71	26483
Store 5	2016-05-15	10752	1818	526	95	49970
Store 5	2016-05-16	9814	2293	554	94	52076
Store 5	2016-05-17	8878	2211	485	89	43165
Store 5	2016-05-18	12542	2712	445	101	44945
Store 5	2016-05-19	12483	1725	297	76	22572
Store 5	2016-05-20	13698	2567	363	78	28314
Store 5	2016-05-21	12930	2958	482	79	38078
Store 5	2016-05-22	12243	2421	570	96	54720
Store 5	2016-05-23	12194	1219	332	109	36188
Store 5	2016-05-24	11308	1560	387	98	37926
Store 5	2016-05-25	16987	2481	422	57	24054
Store 5	2016-05-26	10764	2673	358	118	42244
Store 5	2016-05-27	13512	1675	367	116	42572
Store 5	2016-05-28	10456	1389	301	106	31906
Store 5	2016-05-29	7877	965	152	98	14896
Store 5	2016-05-30	14849	2112	585	84	49140
Store 5	2016-05-31	12750	2739	482	93	44826
Store 5	2016-06-01	12127	2493	278	52	14456
Store 5	2016-06-02	12861	1608	213	62	13206
Store 5	2016-06-03	16639	3014	428	94	40232
Store 5	2016-06-04	15287	2974	486	80	38880
Store 5	2016-06-05	10282	1094	133	78	10374
Store 5	2016-06-06	11200	1885	298	97	28906
Store 5	2016-06-07	9455	2302	426	85	36210
Store 5	2016-06-08	13583	3200	700	92	64400
Store 5	2016-06-09	13619	1534	321	94	30174
Store 5	2016-06-10	12354	3028	851	72	61272
Store 5	2016-06-11	10244	1771	372	93	34596
Store 5	2016-06-12	10100	2331	261	82	21402
Store 5	2016-06-13	13107	2548	258	100	25800
Store 5	2016-06-14	10379	1971	476	89	42364
Store 5	2016-06-15	12812	1527	424	95	40280
Store 5	2016-06-16	11777	2811	403	81	32643
Store 5	2016-06-17	12602	1874	346	100	34600
Store 5	2016-06-18	11080	2510	571	100	57100
Store 5	2016-06-19	14452	2685	688	66	45408
Store 5	2016-06-20	12202	1997	200	93	18600
Store 5	2016-06-21	13267	3277	539	102	54978
Store 5	2016-06-22	11747	2477	639	100	63900
Store 5	2016-06-23	10254	1780	506	97	49082
Store 5	2016-06-24	16004	3132	476	69	32844
Store 5	2016-06-25	9944	1124	299	96	28704
Store 5	2016-06-26	13817	3428	672	104	69888
Store 5	2016-06-27	6874	1571	447	85	37995
Store 5	2016-06-28	12248	2079	608	84	51072
Store 5	2016-06-29	14297	1510	382	107	40874
Store 5	2016-06-30	10801	2052	600	70	42000
Store 5	2016-07-01	14150	3530	751	79	59329
Store 5	2016-07-02	8039	1936	407	85	34595
Store 5	2016-07-03	11106	2026	400	98	39200
Store 5	2016-07-04	12084	2481	665	87	57855
Store 5	2016-07-05	15203	1691	263	114	29982
Store 5	2016-07-06	11753	1958	473	102	48246
Store 5	2016-07-07	11938	1328	362	88	31856
Store 5	2016-07-08	10897	1815	305	78	23790
Store 5	2016-07-09	10360	1472	264	89	23496
Store 5	2016-07-10	14041	1661	436	113	49268
Store 5	2016-07-11	10425	1519	230	74	17020
Store 5	2016-07-12	14360	2596	539	125	67375
Store 5	2016-07-13	10902	2319	310	96	29760
Store 5	2016-07-14	9639	1220	256	92	23552
Store 5	2016-07-15	10611	2491	536	59	31624
Store 5	2016-07-16	11502	2750	406	71	28826
Store 5	2016-07-17	11229	2662	672	78	52416
Store 5	2016-07-18	8960	2226	343	60	20580
Store 5	2016-07-19	11448	2224	386	102	39372
Store 5	2016-07-20	14859	1567	438	124	54312
