_id,_class,tenantId,storeId,storeName,timeZone,deviceId,deviceName,eventStartDateTime,eventEndDateTime,menuName,menuId,className,modelName,deviceType,pathId,pathName
ObjectId(5b398402c066fc678ff49e6c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:09,2018-07-02T01:43:10,Accessories,5b3826bbc066fc3a72292344,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292344,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Accessories
ObjectId(5b398402c066fc678ff49e6d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:10,2018-07-02T01:43:10,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b398402c066fc678ff49e6b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:08,2018-07-02T01:43:09,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b398402c066fc678ff49e69),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:06,2018-07-02T01:43:08,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b398402c066fc678ff49e6a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:08,2018-07-02T01:43:08,Accessories,5b3826bbc066fc3a72292344,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292344,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Accessories
ObjectId(5b398402c066fc678ff49e67),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:05,2018-07-02T01:43:06,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b398402c066fc678ff49e68),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:06,2018-07-02T01:43:06,Accessories,5b3826bbc066fc3a72292344,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292344,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Accessories
ObjectId(5b398402c066fc678ff49e66),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:03,2018-07-02T01:43:04,Accessories,5b3826bb6e249a32f5db4ca2,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4ca2,Podium>NEW CARS>Choose Your Model>ADAM>Accessories
ObjectId(5b398402c066fc678ff49e65),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b38a2156e249a600c3b5a79,HQ_DEV_YDY,2018-07-02T01:43:02,2018-07-02T01:43:03,Visualizer,5b3826bb6e249a32f5db4c93,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4c93,Podium>NEW CARS>Choose Your Model>ADAM>Visualizer
ObjectId(5b397661c066fc678ff3fd84),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:50,2018-07-02T00:48:05,Accessories,5b3826bbc066fc3a72292344,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292344,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Accessories
ObjectId(5b397661c066fc678ff3fd83),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:49,2018-07-02T00:45:50,Brochure,5b3826bbc066fc3a72292347,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292347,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Brochure
ObjectId(5b397661c066fc678ff3fd82),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:48,2018-07-02T00:45:49,Videos,5b3826bbc066fc3a72292346,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bbc066fc3a72292346,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Videos
ObjectId(5b397661c066fc678ff3fd81),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:44,2018-07-02T00:45:48,Visualizer,5b3826bb6e249a32f5db4c98,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8a>5b3826bb6e249a32f5db4c98,Podium>NEW CARS>Choose Your Model>CORSA 3-DOOR>Visualizer
ObjectId(5b397661c066fc678ff3fd80),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:41,2018-07-02T00:45:42,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b397661c066fc678ff3fd7f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:40,2018-07-02T00:45:41,Insurance,5b3826b76e249a32f5db4c81,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b76e249a32f5db4c81,Podium>OWNERSHIP>Insurance
ObjectId(5b397661c066fc678ff3fd7e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:39,2018-07-02T00:45:40,Service Club,5b3826b7c066fc3a72292335,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292333>5b3826b7c066fc3a72292335,Podium>OWNERSHIP>Service Club
ObjectId(5b397661c066fc678ff3fd7d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:38,2018-07-02T00:45:39,USED CARS,5b3826b66e249a32f5db4c7f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c7f,Podium>USED CARS
ObjectId(5b397661c066fc678ff3fd7b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:37,2018-07-02T00:45:38,HELP ME CHOOSE,5b3826b66e249a32f5db4c80,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c80,Podium>HELP ME CHOOSE
ObjectId(5b397661c066fc678ff3fd7c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:38,2018-07-02T00:45:38,USED CARS,5b3826b66e249a32f5db4c7f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b66e249a32f5db4c7f,Podium>USED CARS
ObjectId(5b3975c8c066fc678ff3fd60),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:28,2018-07-02T00:45:29,Accessories,5b3826bb6e249a32f5db4ca2,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4ca2,Podium>NEW CARS>Choose Your Model>ADAM>Accessories
ObjectId(5b3975c8c066fc678ff3fd5f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:27,2018-07-02T00:45:28,Videos,5b3826bb6e249a32f5db4c9e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4c9e,Podium>NEW CARS>Choose Your Model>ADAM>Videos
ObjectId(5b3975c8c066fc678ff3fd5e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:26,2018-07-02T00:45:27,Visualizer,5b3826bb6e249a32f5db4c93,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233e>5b3826bb6e249a32f5db4c93,Podium>NEW CARS>Choose Your Model>ADAM>Visualizer
ObjectId(5b3975c8c066fc678ff3fd5d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:15,2018-07-02T00:45:21,Visualizer,5b3826bb6e249a32f5db4c9a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bb6e249a32f5db4c9a,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Visualizer
ObjectId(5b3975c8c066fc678ff3fd5c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:08,2018-07-02T00:45:14,Visualizer,5b3826bbc066fc3a72292345,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233a>5b3826bbc066fc3a72292345,Podium>NEW CARS>Choose Your Model>EXCLUSIVE>Visualizer
ObjectId(5b3975c8c066fc678ff3fd5b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:45:06,2018-07-02T00:45:07,Visualizer,5b3826bb6e249a32f5db4c9a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bb6e249a32f5db4c9a,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Visualizer
ObjectId(5b3975c8c066fc678ff3fd5a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:59,2018-07-02T00:45:05,Visualizer,5b3826bbc066fc3a72292345,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233a>5b3826bbc066fc3a72292345,Podium>NEW CARS>Choose Your Model>EXCLUSIVE>Visualizer
ObjectId(5b3975c8c066fc678ff3fd59),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:54,2018-07-02T00:44:58,Visualizer,5b3826bb6e249a32f5db4c9a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bb6e249a32f5db4c9a,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Visualizer
ObjectId(5b3975c8c066fc678ff3fd58),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:40,2018-07-02T00:44:53,Visualizer,5b3826bbc066fc3a72292345,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233a>5b3826bbc066fc3a72292345,Podium>NEW CARS>Choose Your Model>EXCLUSIVE>Visualizer
ObjectId(5b3975c8c066fc678ff3fd57),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:36,2018-07-02T00:44:40,Visualizer,5b3826bb6e249a32f5db4c9a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bb6e249a32f5db4c9a,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Visualizer
ObjectId(5b3975c8c066fc678ff3fd56),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:27,2018-07-02T00:44:35,Visualizer,5b3826bbc066fc3a72292345,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233a>5b3826bbc066fc3a72292345,Podium>NEW CARS>Choose Your Model>EXCLUSIVE>Visualizer
ObjectId(5b3975c8c066fc678ff3fd55),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:23,2018-07-02T00:44:24,Videos,5b3826bb6e249a32f5db4c9d,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bb6e249a32f5db4c9d,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Videos
ObjectId(5b3975c8c066fc678ff3fd54),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:22,2018-07-02T00:44:23,Accessories,5b3826bbc066fc3a72292354,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bbc066fc3a72292354,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Accessories
ObjectId(5b3975c8c066fc678ff3fd53),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:18,2018-07-02T00:44:22,Visualizer,5b3826bb6e249a32f5db4c9a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233f>5b3826bb6e249a32f5db4c9a,Podium>NEW CARS>Choose Your Model>INSIGNIA COUNTRY TOURER>Visualizer
ObjectId(5b3975c8c066fc678ff3fd52),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:15,2018-07-02T00:44:17,Videos,5b3826bbc066fc3a7229235b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8b>5b3826bbc066fc3a7229235b,Podium>NEW CARS>Choose Your Model>INSIGNIA SPORTS TOURER>Videos
ObjectId(5b3975c8c066fc678ff3fd51),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:14,2018-07-02T00:44:15,Accessories,5b3826bb6e249a32f5db4c94,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8b>5b3826bb6e249a32f5db4c94,Podium>NEW CARS>Choose Your Model>INSIGNIA SPORTS TOURER>Accessories
ObjectId(5b3975c8c066fc678ff3fd50),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:10,2018-07-02T00:44:14,Visualizer,5b3826bb6e249a32f5db4ca0,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c8b>5b3826bb6e249a32f5db4ca0,Podium>NEW CARS>Choose Your Model>INSIGNIA SPORTS TOURER>Visualizer
ObjectId(5b3975c8c066fc678ff3fd4f),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:08,2018-07-02T00:44:09,Accessories,5b3826bbc066fc3a72292356,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292341>5b3826bbc066fc3a72292356,Podium>NEW CARS>Choose Your Model>INSIGNIA GRAND SPORT>Accessories
ObjectId(5b3975c8c066fc678ff3fd4e),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:04,2018-07-02T00:44:08,Visualizer,5b3826bbc066fc3a72292350,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a72292341>5b3826bbc066fc3a72292350,Podium>NEW CARS>Choose Your Model>INSIGNIA GRAND SPORT>Visualizer
ObjectId(5b3975c8c066fc678ff3fd4d),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:01,2018-07-02T00:44:02,Brochure,5b3826bbc066fc3a7229234b,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bbc066fc3a7229234b,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Brochure
ObjectId(5b3975c8c066fc678ff3fd4c),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:44:00,2018-07-02T00:44:01,Videos,5b3826bb6e249a32f5db4ca3,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4ca3,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Videos
ObjectId(5b3975c8c066fc678ff3fd4b),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:59,2018-07-02T00:44:00,Accessories,5b3826bb6e249a32f5db4c8e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c8e,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Accessories
ObjectId(5b3975c8c066fc678ff3fd4a),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:56,2018-07-02T00:43:59,Visualizer,5b3826bb6e249a32f5db4c9f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233b>5b3826bb6e249a32f5db4c9f,Podium>NEW CARS>Choose Your Model>NEW GRANDLAND X>Visualizer
ObjectId(5b3975c8c066fc678ff3fd49),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:53,2018-07-02T00:43:54,Brochure,5b3826bbc066fc3a7229235a,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bbc066fc3a7229235a,Podium>NEW CARS>Choose Your Model>MOKKA X>Brochure
ObjectId(5b3975c8c066fc678ff3fd48),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:52,2018-07-02T00:43:53,Accessories,5b3826bb6e249a32f5db4ca5,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bb6e249a32f5db4ca5,Podium>NEW CARS>Choose Your Model>MOKKA X>Accessories
ObjectId(5b3975c8c066fc678ff3fd47),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:49,2018-07-02T00:43:52,Visualizer,5b3826bbc066fc3a7229234e,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c89>5b3826bbc066fc3a7229234e,Podium>NEW CARS>Choose Your Model>MOKKA X>Visualizer
ObjectId(5b3975c8c066fc678ff3fd46),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:46,2018-07-02T00:43:48,Brochure,5b3826bb6e249a32f5db4c92,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bb6e249a32f5db4c92,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Brochure
ObjectId(5b3975c8c066fc678ff3fd45),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:45,2018-07-02T00:43:46,Videos,5b3826bbc066fc3a7229234f,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bbc066fc3a7229234f,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Videos
ObjectId(5b3975c8c066fc678ff3fd44),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:44,2018-07-02T00:43:45,Accessories,5b3826bbc066fc3a72292343,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bbc066fc3a72292343,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Accessories
ObjectId(5b3975c8c066fc678ff3fd43),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:40,2018-07-02T00:43:44,Visualizer,5b3826bb6e249a32f5db4ca1,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b96e249a32f5db4c87>5b3826bb6e249a32f5db4ca1,Podium>NEW CARS>Choose Your Model>NEW CROSSLAND X>Visualizer
ObjectId(5b3975c8c066fc678ff3fd42),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:37,2018-07-02T00:43:38,Brochure,5b3826bbc066fc3a72292359,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a72292359,Podium>NEW CARS>Choose Your Model>TOURER>Brochure
ObjectId(5b3975c8c066fc678ff3fd41),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:36,2018-07-02T00:43:37,Videos,5b3826bbc066fc3a72292352,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a72292352,Podium>NEW CARS>Choose Your Model>TOURER>Videos
ObjectId(5b3975c8c066fc678ff3fd40),com.samsung.sds.nexshop.report.model.TouchLog,5,18,Leicester,Europe/London,5b21c077c066fc1ab5971e63,HQ_DEV22F,2018-07-02T00:43:35,2018-07-02T00:43:36,Accessories,5b3826bbc066fc3a72292357,,,LFD-WIN-IP-P,5b3826b66e249a32f5db4c7e>5b3826b6c066fc3a72292332>5b3826b7c066fc3a72292337>5b3826b9c066fc3a7229233c>5b3826bbc066fc3a72292357,Podium>NEW CARS>Choose Your Model>TOURER>Accessories
